@relation breast_cancer-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R31_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A30-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Benign? {0,1}

@data
-0.027389,-0.05497,0.002306,-0.008833,-0.030956,0.016739,-0.006993,0.061476,0.031485,0.02033,-0.052603,0.021944,0.002054,-0.01245,-0.013604,0.02279,-0.034776,-0.008082,0.009337,0.008042,0.041549,0.013793,0.058665,-0.008194,0.00163,-0.023288,0.018971,-0.003834,-0.000279,0.016561,1
0.000745,-0.017716,-0.033277,0.014367,-0.012452,0.0313,-0.032734,-0.00628,0.001098,-0.002841,-0.009182,0.050988,-0.024724,-0.006825,-0.034287,0.034226,0.024822,0.007228,0.001737,0.015512,0.010096,-0.003604,0.003687,-0.049626,0.066124,-0.008002,0.027286,-0.004859,0.065168,-0.006812,1
-0.016071,0.071699,-0.02594,0.007541,0.007266,0.020988,0.004418,-0.002269,0.002209,-0.001669,0.003251,-0.018067,0.056282,-0.002141,-0.038931,-0.032822,0.026482,0.014641,-0.016778,0.010763,-0.003747,-0.017154,-0.0047,-0.010062,0.018718,0.016849,0.033966,0.003128,0.03025,-0.013098,1
-0.027835,0.01019,-0.008638,0.027869,0.012496,0.046255,-0.012649,-0.029085,0.000169,0.008793,-0.032265,0.017741,0.00621,0.01004,-0.018144,-0.040126,-0.016505,0.010261,-0.044991,0.011088,-0.014282,-0.021993,-0.024122,-0.02659,0.006628,0.022874,-0.007163,-0.023741,0.012732,-0.000859,1
-0.143004,-0.019967,0.047655,-0.056832,-0.061158,0.065489,0.147249,-0.017868,0.02893,-0.126205,0.127571,0.052056,0.060885,0.040909,-0.013852,0.04382,-0.02056,-0.008845,-0.040042,0.068644,0.054465,-0.034356,-0.03225,0.038682,0.041195,-0.045116,0.088777,-0.004023,-0.064617,0.080248,0
-0.013862,0.007663,-0.046687,0.037024,-0.018761,0.028314,0.028576,0.017053,0.042688,0.002508,-0.06966,0.001252,0.003545,0.025337,-0.001862,-0.028206,0.008256,-0.050587,-0.074243,0.03334,0.014765,-0.029452,-0.037311,-0.019622,0.024038,0.014044,0.06399,-0.005994,0.004416,-0.007733,1
0.014854,0.020735,0.023636,0.049975,0.028602,-0.011997,0.014203,-0.025115,-0.017495,-0.037067,-0.057193,0.006003,-0.020274,0.037279,-0.029943,-0.003992,-0.001558,0.03103,0.006963,-0.020833,-0.015388,-0.005239,0.004125,0.033471,0.041975,-0.0024,0.023129,-0.029616,0.034332,-0.042152,1
0.009323,0.005872,0.008926,-0.016492,-0.047325,0.012884,-0.008739,0.024754,0.016389,-0.008948,-0.045335,0.032711,0.014072,-0.031866,-0.034709,-0.040275,-0.048573,0.015929,0.04592,-0.017807,-0.017056,-0.013948,0.037254,0.037116,0.027318,0.022238,-0.038359,0.000936,-0.023265,0.00658,1
0.07833,0.004563,0.000876,0.005444,-0.030133,0.018302,0.009216,-0.016451,0.016843,0.025713,0.036087,-0.008199,0.017312,0.023623,0.026146,0.06246,0.024595,-0.012776,0.012851,0.001013,-0.015783,-0.005495,0.00747,-0.044531,0.046568,0.024932,-0.008185,0.018837,-0.006301,-0.018263,1
0.033883,-0.016753,-0.011496,0.012964,-0.023019,-0.019543,0.012702,0.030794,-0.003998,0.010114,0.035605,-0.00187,0.02872,0.004285,0.011329,-0.026474,-0.00874,-0.004767,0.01304,0.010331,-0.012091,0.039292,-0.040495,-0.030705,-0.018049,0.006211,0.004448,-0.039371,0.014313,-0.073194,1
0.002621,0.00446,0.01134,0.033049,0.001888,-0.015216,0.05056,0.023129,-0.016306,0.045758,-0.002672,0.006778,0.006632,-0.019304,-0.032909,-0.01218,-0.051501,-0.000319,0.001208,-0.018386,0.002332,0.000549,0.04756,0.009784,0.026653,-0.001647,-0.019546,0.019512,-0.009895,0.018401,1
-0.020762,0.016842,0.065005,0.023189,-0.004198,-0.022906,-0.084452,-0.002898,0.037616,-0.034086,0.023306,0.04424,-0.008256,0.005386,-0.082218,0.003747,0.045602,-0.003758,-0.009973,0.04544,-0.002297,-0.002676,-0.045777,0.02641,0.041278,-0.02358,-0.023309,0.049519,-0.005352,-0.017085,1
-0.011333,-0.023605,0.008497,0.046906,0.004494,-0.023553,-0.006344,-0.005246,-0.04726,0.062229,-0.001714,-0.033241,-0.042203,-0.00525,0.063907,-0.023668,0.033686,0.011441,0.014153,-0.030521,0.014277,-0.022185,0.044049,-0.008633,-0.043287,-0.029885,0.004251,0.018548,0.034452,0.016828,0
0.018074,-0.020202,0.021673,0.023311,-0.008503,-0.020162,-0.044926,-0.004277,0.037122,-0.023907,-0.105213,-0.001316,-0.011423,0.030923,-0.014246,-0.028654,-0.009477,-0.039041,-0.033256,0.031646,-0.029708,-0.011829,0.000304,0.001843,-0.001239,0.001407,0.030765,-0.01015,0.026574,-0.006416,1
-0.015456,0.045636,-0.000622,-0.009242,-0.026094,0.043656,-0.002701,0.092289,0.030456,-0.01217,-0.113033,-0.007842,-0.000572,0.06695,-0.044205,0.001561,-0.069901,-0.144271,-0.058203,0.01552,-0.063861,0.021236,-0.058202,-0.003745,-0.002677,-0.003681,0.01742,-0.068268,-0.012073,-0.031561,1
-0.011118,-0.009229,-0.024509,-0.029423,-0.040724,0.000222,-0.006369,0.035374,0.053706,-0.009711,-0.057473,0.023709,0.03162,0.02415,-0.010167,-0.064666,-0.0279,-0.001888,0.031882,0.004776,-0.015533,0.000903,-0.01587,0.016089,0.01829,0.007027,-0.01583,-0.036806,-0.002455,0.000774,1
-0.002656,0.04647,-0.020676,-0.046941,0.011706,0.041366,-0.006536,0.048567,-0.018894,-0.05236,0.025887,0.029437,0.034217,0.001464,-0.036459,-0.001014,0.026298,0.024687,0.01106,-0.04021,-0.016505,0.044532,-0.031165,-0.006352,0.036999,0.027805,-0.04405,-0.016104,0.060468,-0.047151,1
-0.0074,0.031573,-0.013277,0.031649,-0.028776,0.031796,-0.097508,-0.027567,-0.000616,0.007933,-0.014812,-0.027075,0.005863,0.023556,-0.006028,0.014062,-0.064424,-0.011403,0.01301,-0.004852,-0.013673,-0.038891,0.034806,0.040254,0.008642,-0.005129,0.010016,-0.019804,0.016203,0.026048,1
0.008128,-0.024845,0.064293,0.004556,0.041665,0.009511,0.000466,-0.048246,0.046729,-0.008475,0.016672,-0.019518,0.003152,0.015819,0.008438,0.054324,-0.005664,0.03788,-0.018971,-0.018551,-0.084417,0.03056,-0.007085,0.030081,-0.025784,0.010785,-0.049747,0.017536,0.02653,0.016391,0
-0.003557,-0.020598,0.080364,0.015865,-0.008227,-0.01174,-0.004289,-0.040867,-0.047037,0.04356,-0.030383,-0.008748,-0.031443,0.012235,0.045849,-0.026487,-0.02739,0.02408,-0.043162,-0.017776,-0.000985,0.030406,-0.001153,-0.006598,-0.021428,0.001685,-0.008051,-0.024135,0.030928,-0.045611,1
-0.004361,-0.069972,-0.024618,0.008799,0.010008,-0.021511,-0.046968,-0.035475,0.025988,-0.047951,-0.008084,-0.083414,0.053612,0.043014,0.030245,-0.033371,-0.024963,-0.010809,-0.036367,0.024403,0.033591,0.037401,-0.058906,-0.013806,-0.033214,-0.001752,0.004181,0.009997,-0.027304,0.001088,1
-0.019661,-0.010042,-0.012455,-0.049915,0.090012,-0.049594,-0.075552,-0.055333,0.041277,0.119225,0.060124,-0.038368,0.010651,-0.047145,-0.000576,0.007268,0.029938,0.003752,0.025191,0.120025,-0.023091,-0.06751,-0.013623,0.000413,0.014051,-0.023728,0.027987,-0.089044,-0.04323,-0.1095,0
-0.018122,0.091587,-0.068757,0.00984,-0.027895,0.017705,-0.004786,-0.0205,-0.02366,-0.021124,-0.000401,-0.004798,-0.018418,-0.002853,0.019301,-0.015156,0.02346,-0.010917,-0.019356,0.029211,-0.061215,0.007721,0.018871,-0.030604,0.012811,-0.014101,-0.022311,0.050809,-0.033847,-0.032967,1
0.015744,-0.029217,0.004287,-0.00966,-0.030504,-0.009356,-0.015112,0.012913,0.052905,-0.029575,-0.007361,0.009109,0.03381,0.003014,0.028106,-0.029314,-0.015015,0.028377,0.023358,-0.013645,-0.03206,0.008624,-0.030258,0.022956,0.011315,0.018721,-0.056461,-0.017683,-0.003535,-0.01603,1
-0.008493,-0.000526,-0.018208,0.003622,0.023526,0.029251,0.017411,-0.05126,-0.009501,-0.011817,-0.038116,-0.03199,0.016932,-0.007138,-0.042297,0.020269,-0.042894,-0.005105,-0.038761,0.015372,0.033986,-0.005597,-0.001207,0.016039,-0.017818,0.002401,-0.012785,-0.020692,0.004733,0.003034,1
0.03955,-0.008572,-0.015691,0.050248,0.010393,-0.017849,0.067637,-0.078047,-0.105249,0.019387,0.004476,0.055498,0.004003,-0.052138,-0.004746,0.012096,-0.053717,-0.027112,0.008237,-0.000578,0.024907,-0.006055,-0.058473,0.034059,0.002272,0.0001,0.045927,-0.016928,-0.039612,-0.037763,1
0.011626,-0.032595,0.015748,-0.051318,-0.025906,0.012072,0.017613,0.023375,0.035162,0.009656,-0.046283,0.068562,-0.007875,-0.007766,0.014287,0.00701,-0.005902,0.027604,0.010987,0.014164,0.051709,-0.013103,0.031573,-0.04859,0.014152,-0.004579,0.005301,0.001879,0.017702,0.021896,1
-0.012428,0.023044,0.000139,0.002208,-0.032081,0.00591,-0.039926,0.001845,0.012081,0.019148,-0.006615,0.007127,0.019589,0.003862,-0.018145,0.032449,-0.011497,0.004411,0.013589,-0.009945,0.024534,-0.015416,0.054525,-0.005279,0.025706,-0.027319,0.032501,-0.039465,0.018788,0.019321,1
0.030453,-0.0249,0.062298,0.022981,0.037356,0.018562,-0.051486,-0.066275,-0.060581,0.030187,-0.011079,-0.071486,0.015849,0.030608,0.0336,-0.00942,-0.085852,0.026711,-0.012115,0.031357,0.040929,-0.037831,-0.037765,-0.11603,-0.050329,0.027999,-0.035248,-0.030032,-0.058786,0.017545,1
-0.002248,0.057695,0.004779,-0.023607,0.019849,0.035605,-0.003729,-0.014392,-0.007841,0.003684,-0.011019,-0.011542,0.05403,0.021095,-0.019631,-0.023611,0.012669,-0.013649,0.021977,0.002869,-0.012302,0.046198,-0.036328,-0.014798,0.001615,-0.032267,-0.018373,-0.025744,0.048841,-0.005993,1
0.018954,0.019431,-0.025608,-0.004718,0.017653,-0.020629,-0.017255,-0.013284,-0.01946,0.02002,-0.008134,0.023501,0.015546,0.029238,-0.027781,-0.03166,-0.037687,0.000463,-0.038608,0.007869,0.03716,-0.021389,0.000431,-0.007502,0.001117,0.028349,-0.013311,-0.040238,0.021404,-0.04552,1
-0.008644,0.005373,0.018179,-0.003098,0.047768,-0.010591,-0.001113,-0.030087,0.057982,0.000842,-0.043167,-0.011843,0.013965,0.062817,-0.033719,-0.014837,-0.023417,-0.003064,-0.047382,0.015475,0.021102,0.013712,-0.014397,-0.009517,-0.032529,-0.026376,0.008671,-0.054768,0.037696,-0.015019,1
0.022525,0.032484,0.000113,-0.010835,-0.024468,0.014014,0.014092,0.006117,-0.01452,0.005939,0.002958,-0.027777,0.038831,0.003989,-0.015954,0.005044,0.042298,0.009205,0.042723,-0.013198,-0.018157,0.035322,0.014588,-0.01877,0.037572,-0.001278,-0.007631,0.005973,0.022318,-0.013763,1
0.029362,-0.0031,0.00529,0.017385,-0.005697,0.035838,0.03438,-0.014789,-0.007442,0.016501,0.011666,-0.010542,-0.004505,-0.013082,0.013841,0.026695,0.031989,-0.001969,-0.002767,-0.033181,-0.01448,-0.002634,-0.034229,-0.034366,0.038366,0.007555,0.009475,0.017768,0.035338,-0.023539,1
-0.007724,0.01731,0.003523,-0.003766,-0.076302,0.012655,0.013992,-0.03837,0.005113,-0.066207,0.106884,0.012778,-0.023074,-0.018208,-0.001262,0.089211,0.010974,0.020575,0.000993,-0.060641,0.103739,-0.002467,0.09242,-0.037909,-0.043987,-0.053749,0.099141,-0.116496,-0.026446,-0.046031,0
-0.025869,-0.012897,-0.070588,0.009723,-0.013568,0.019346,0.046404,-0.019358,-0.0497,-0.01557,-0.012784,0.01017,-0.000409,-0.031505,0.042693,0.054795,-0.042477,0.034536,-0.007315,-0.02906,0.046043,0.042168,-0.00994,0.060276,0.017172,-0.006465,-0.025272,0.000814,-0.057999,-0.014627,1
-0.034157,-0.026319,-0.001809,-0.012405,-0.026916,-0.031566,0.076064,0.089524,-0.010334,-0.0304,0.031511,0.008421,-0.034994,0.039113,0.024466,0.035014,0.001672,-0.02985,-0.004573,-0.002122,-0.03495,0.049607,0.048895,-0.031973,-0.018027,0.025953,0.005502,0.083023,0.014544,0.069618,0
-0.005083,-0.036735,0.083823,0.026168,0.00409,-0.008979,-0.050205,-0.009488,-0.001155,0.043664,0.02358,0.016068,-0.020499,0.046005,-0.023409,-0.045393,0.030228,-0.087745,0.016063,0.072426,0.000338,0.010903,-0.007152,0.074796,-0.017623,-0.001095,0.001029,0.061132,0.005396,-0.010935,0
0.010334,0.013881,0.032533,0.026684,-0.012135,-0.006732,0.023263,-0.008964,0.012837,0.040002,0.003119,0.035647,-0.017713,-0.036714,-0.000134,-0.015236,0.010058,-0.001587,-0.015487,-0.013941,0.00115,-0.012191,-0.011101,0.005694,-0.002886,-0.00425,-0.023927,0.056541,0.009912,0.004522,1
-0.029078,0.026591,-0.053005,-0.035234,-0.018316,-0.03775,-0.004147,0.017285,0.016787,0.02342,0.023756,0.005211,0.036094,-0.004455,-0.000187,-0.027639,0.006069,-0.053359,-0.027247,-0.008743,-0.055903,0.005789,0.026855,0.007864,-0.017805,-0.055191,-0.0045,-0.038075,0.024427,-0.034489,0
0.00315,0.026229,0.042393,-0.004864,0.002879,0.007097,0.020389,-0.022331,-0.032534,0.001649,-0.008082,-0.015197,-0.009426,-0.023167,-0.001255,-0.014821,-0.04108,0.027784,0.026119,-0.008906,-0.040833,-0.034399,-0.02414,-0.004102,0.002356,0.001148,-0.063951,-0.00179,-0.007159,-0.022572,1
0.014408,0.021598,-0.008971,0.029221,-0.005367,0.00778,0.023217,-0.023136,-0.024892,0.021813,-0.002577,-0.044894,-0.009212,-0.012426,-0.014872,0.013973,-0.010659,-0.027911,-0.00705,-0.000912,-0.034892,-0.008239,-0.017426,-0.013977,0.00033,0.003402,-0.006686,0.027909,-0.02016,-0.016161,1
0.005405,-0.015878,-0.029917,0.021563,0.005902,0.006699,-0.01338,0.002168,0.033602,-0.006148,-0.015658,-0.00278,0.014831,-0.00927,-0.01366,0.000075,-0.025818,-0.028153,0.011206,-0.004589,-0.02441,-0.000231,-0.03431,0.029654,0.042078,-0.028423,-0.014956,0.018611,-0.000907,-0.003182,1
0.017992,0.054079,-0.024712,0.016644,-0.025489,0.02113,0.007585,-0.021078,0.010198,0.030453,-0.012358,-0.006094,-0.027608,-0.012154,-0.004722,0.020258,0.004549,-0.002884,0.024355,-0.002955,0.008804,0.011163,0.02457,-0.021616,0.01969,-0.039353,0.004482,0.01305,0.007531,0.004539,1
0.007814,0.001129,-0.033654,0.006786,-0.02965,-0.020225,-0.022561,0.093097,-0.022148,-0.017506,0.005181,-0.030652,-0.034229,-0.004453,-0.03499,0.027758,-0.047538,-0.02799,-0.034284,-0.007903,0.055712,0.005819,0.026326,-0.033344,-0.011889,0.007773,0.025373,-0.065943,0.020121,-0.117891,1
0.013391,-0.025402,0.065365,0.050704,0.005686,-0.002194,-0.032005,0.063756,0.05047,-0.002532,0.021055,0.005439,-0.052119,-0.018015,0.013018,0.038529,0.017765,-0.039547,-0.06441,0.00368,0.043797,0.018545,-0.003175,0.036916,-0.067545,-0.008279,0.055907,0.055433,0.013993,-0.034045,0
0.00062,0.031622,0.00664,0.020647,-0.034257,0.017569,0.025679,-0.024907,0.02433,0.053988,0.052164,0.014461,0.011887,-0.034771,0.00291,-0.003955,-0.015167,0.023713,0.010179,-0.006199,0.02919,-0.038512,-0.061839,0.019555,0.052189,0.001008,-0.016542,0.017565,-0.009701,0.005369,1
-0.011754,-0.067521,-0.054053,0.023497,0.021923,0.020664,-0.029951,-0.127072,0.039007,-0.038472,-0.084815,-0.128911,0.015037,0.019777,-0.073372,-0.04392,0.032168,0.038573,0.056558,-0.037331,0.114544,0.036366,0.030284,-0.00041,-0.02511,-0.04008,0.077718,0.028837,-0.028959,0.063884,1
0.003868,0.015713,-0.004288,-0.011882,-0.006211,0.018102,0.018856,0.024109,-0.003424,-0.01322,0.010189,0.01869,-0.009119,-0.094123,-0.041536,0.033895,-0.059814,-0.01573,-0.032669,0.009398,0.038528,0.000832,0.064939,0.014629,0.027517,-0.014128,-0.004309,0.062692,-0.033594,0.078187,0
0.007243,0.01828,0.052347,-0.044356,-0.024036,-0.019406,-0.031118,0.021809,-0.015102,0.075587,0.018272,-0.02393,0.021445,0.044036,0.019877,0.026646,-0.018162,0.032034,0.083509,-0.007133,-0.017248,0.056627,0.029528,-0.00789,-0.032906,-0.0382,-0.017563,-0.01956,0.031374,-0.018382,1
-0.029113,-0.013199,0.0378,-0.029807,-0.013932,0.014516,-0.005674,0.063775,0.043934,0.005759,0.076924,-0.028598,0.041641,-0.019774,-0.043292,0.038083,-0.056954,0.012871,-0.013945,-0.029398,-0.019458,0.015938,0.038999,0.013369,-0.010981,-0.007053,0.029244,-0.057942,-0.007381,0.057875,0
-0.002695,0.013067,0.051202,-0.000996,-0.031417,-0.006641,0.040042,-0.011027,0.014346,-0.012291,-0.038015,-0.018285,0.009757,-0.030891,-0.004874,-0.00387,-0.051727,0.047128,0.011219,0.000445,-0.010261,-0.03548,0.013463,0.06981,0.016477,0.026191,-0.010502,0.033741,-0.029093,0.040553,1
0.023413,0.008988,0.026358,0.05643,-0.047153,0.022935,0.016389,0.033743,0.042462,0.000719,0.029885,-0.010447,0.042465,-0.003059,-0.050802,0.002899,-0.008249,-0.019821,0.009035,-0.028535,0.012654,0.000464,-0.004547,0.04789,-0.010894,0.023327,0.042012,-0.038826,-0.021458,-0.012293,1
0.049098,-0.006093,-0.021031,0.061009,0.015895,0.012226,-0.032576,0.136141,-0.054323,0.060155,0.010892,-0.026953,-0.028009,0.0131,0.013338,-0.004009,-0.030819,-0.096658,-0.019126,-0.005585,0.001674,0.023636,0.018406,-0.043495,-0.008048,0.016992,0.007091,-0.042811,0.036371,0.06457,0
0.017038,0.067068,-0.004784,0.011347,-0.00869,-0.008956,-0.090108,0.028458,-0.024659,-0.041622,-0.002743,0.049858,-0.01574,-0.036419,-0.044408,0.052221,0.056445,-0.004861,-0.013287,-0.027141,0.000478,0.031513,-0.033463,0.021199,0.015896,-0.004733,0.041103,0.029747,0.035,-0.035674,1
-0.012746,-0.057562,0.024188,0.000892,-0.015501,0.010008,0.07887,0.00577,0.02026,0.021232,0.069141,-0.020574,-0.049849,0.011939,0.001972,0.024689,-0.004342,-0.04121,-0.02916,-0.05134,0.013976,0.074862,-0.003986,-0.004015,-0.06358,0.023244,-0.023989,0.058961,0.023246,0.055933,0
-0.031444,0.009667,0.009619,-0.005292,0.010175,0.024191,-0.042926,0.006238,0.013422,0.006827,-0.010544,-0.006605,0.008152,0.007818,-0.001287,0.037458,-0.007721,0.017603,-0.010145,-0.049165,-0.029402,0.061901,-0.020238,0.015075,-0.020082,-0.024573,-0.012411,-0.027529,0.041549,-0.006355,1
-0.010829,-0.02276,-0.079823,-0.017235,0.000182,0.00209,0.029606,0.024075,0.007403,0.028505,0.005708,0.036137,-0.005797,0.017653,0.014275,0.020302,0.030294,0.002513,0.025271,-0.04071,-0.056,-0.003832,0.029756,-0.055701,0.058381,-0.008563,-0.033437,0.046028,-0.019819,0.01208,1
-0.014624,0.017434,0.032538,0.003168,-0.007852,-0.029323,0.025146,0.003313,0.01501,0.004501,-0.046077,-0.032514,0.0203,-0.029839,-0.01852,-0.029733,0.015053,0.048738,0.000883,0.009031,-0.015577,-0.007627,0.050074,-0.005192,-0.005886,-0.001187,0.010134,0.000125,0.028724,0.001545,1
-0.033032,-0.010207,0.003525,-0.016776,-0.016001,0.04069,-0.066974,0.052638,0.037312,0.014351,0.008865,0.004095,0.024035,0.007065,0.01361,0.021026,-0.036497,0.00587,0.07044,-0.016293,-0.067209,0.032056,-0.059932,0.030269,0.002583,-0.041002,-0.036076,-0.018164,0.051669,0.003886,1
-0.007141,-0.097738,0.056254,-0.012652,0.016317,0.011666,0.011814,-0.010353,0.027199,-0.040697,0.003226,-0.008656,0.029205,-0.035993,-0.014387,0.027627,-0.023309,0.012382,-0.029804,-0.00173,0.028567,0.058201,-0.020441,0.045132,-0.051117,-0.009058,-0.028924,0.000804,0.033978,-0.022218,1
-0.032984,-0.007892,0.020093,-0.005065,0.011413,0.06251,0.014034,0.014667,0.038833,0.005358,-0.031353,0.010112,-0.007343,-0.00466,-0.002422,0.041098,-0.01254,0.002084,-0.019615,-0.02698,-0.023565,0.044577,-0.014077,0.002792,-0.020808,-0.020832,-0.02994,0.0073,0.011033,0.018127,1
-0.022587,-0.007651,0.027241,0.013535,0.007584,0.043546,-0.000959,-0.021029,0.033662,0.017569,-0.032389,0.000166,-0.023933,-0.020436,0.030193,0.02598,0.016709,0.016688,-0.011461,-0.026053,0.005633,0.017622,-0.024518,-0.01249,-0.021933,-0.04372,-0.028786,-0.006917,0.040883,0.011834,1
-0.01543,-0.000385,0.017635,-0.041463,0.001338,0.03657,-0.057156,0.008021,0.03116,-0.017977,-0.032125,-0.019035,0.023481,0.004173,0.002805,0.016324,0.010493,0.016518,0.016604,-0.025202,0.012768,0.044546,-0.021738,-0.030163,-0.003262,-0.03095,-0.019321,-0.055433,0.098525,0.012386,1
-0.028941,0.012877,0.021233,-0.055754,0.09746,-0.03205,0.008171,-0.030366,0.02887,0.044767,0.06358,-0.026226,-0.036213,-0.04174,0.019673,0.0339,0.022145,0.003266,-0.028692,0.065481,-0.05683,0.011911,-0.044461,0.035692,-0.022275,-0.065441,-0.064925,0.016499,-0.030728,-0.054587,0
-0.198322,0.080868,0.125712,-0.183159,0.181038,0.067843,-0.048767,-0.039594,0.175799,0.001947,-0.076426,-0.068256,-0.125341,-0.078614,0.049738,-0.061513,0.145782,-0.063813,0.244313,0.112338,0.143086,0.209118,0.15744,0.14478,0.105116,0.23873,0.087081,-0.098188,-0.065936,-0.160328,0
-0.015788,0.02978,0.065724,0.028164,0.022883,0.058634,0.020897,-0.046149,-0.010358,0.01951,0.009672,-0.015975,-0.022813,-0.013297,0.001903,0.061724,0.002892,0.029637,-0.014158,-0.049312,-0.001899,0.029599,-0.006009,0.001297,-0.018031,-0.029658,-0.023665,-0.007014,0.049262,0.012263,1
-0.011666,0.020274,0.004775,-0.030406,-0.034873,-0.007619,0.011379,0.025654,0.022602,-0.058569,-0.031552,-0.010021,-0.025885,-0.044518,0.011445,0.001207,0.025515,0.034681,-0.030016,-0.004011,-0.04068,-0.000521,0.007587,-0.020549,-0.001537,0.023173,-0.014381,0.02693,0.019825,-0.030993,1
0.007588,0.032603,0.028781,0.024098,-0.021119,0.007506,0.031885,0.013253,0.006896,0.017135,-0.023416,-0.008608,-0.019868,-0.028194,0.032249,0.037573,0.07889,-0.029296,-0.041271,0.01003,0.022312,0.006975,-0.004242,-0.024633,-0.017967,-0.045346,0.036036,0.014457,0.055916,-0.023988,1
-0.068563,0.027604,-0.09192,0.022644,0.09013,-0.00095,-0.039876,0.003701,0.00244,-0.042368,0.111207,0.011661,-0.026775,0.004098,-0.075903,0.015308,-0.061324,0.089665,-0.098733,-0.077731,0.028682,-0.03321,0.063219,-0.00706,0.051066,0.014318,0.00819,-0.025383,0.000309,-0.113749,1
-0.00571,-0.005638,0.064754,-0.001608,-0.039799,0.027684,0.03367,0.025086,0.028173,-0.022337,0.048235,-0.004608,-0.0199,-0.023897,-0.006308,0.051489,0.027955,0.016253,-0.024597,-0.001467,0.058796,-0.018714,0.003305,-0.005492,-0.021125,0.000109,0.026218,0.003091,-0.002277,-0.047896,1
0.020373,0.013073,0.01332,-0.031009,0.011823,0.010207,0.033921,-0.001125,-0.020205,-0.063712,-0.024549,-0.052776,0.012691,-0.016134,0.018923,0.009164,0.017802,-0.020899,-0.040823,0.008269,-0.004119,-0.008859,-0.080041,-0.037532,-0.007335,0.021935,-0.012914,0.030972,0.008606,-0.025238,1
-0.093313,0.087555,0.072267,0.014841,-0.009811,-0.043543,-0.109123,0.0069,-0.026188,0.020179,0.10238,0.054761,0.011611,0.00679,-0.05975,-0.028929,0.029687,-0.004917,0.054231,0.123561,-0.029523,-0.013391,-0.066651,0.021782,0.019393,-0.053406,0.086287,0.026666,0.010688,-0.012322,0
-0.016057,-0.068674,-0.03714,-0.032926,-0.019525,-0.026347,0.015851,0.024888,-0.034003,0.035363,-0.033458,-0.031681,-0.001181,-0.040187,0.02623,0.027575,-0.060455,-0.013102,-0.008526,0.032129,0.073699,0.007135,-0.033537,-0.010924,-0.057847,-0.013119,0.029427,0.028321,-0.012319,-0.006494,1
-0.008164,0.033057,-0.000927,-0.005261,0.016053,0.020028,-0.048939,-0.053876,-0.004086,-0.005082,-0.063591,-0.039203,0.014445,0.047592,-0.014971,-0.035786,-0.034145,0.025607,-0.020921,0.042209,0.019577,-0.024172,-0.008169,-0.062455,-0.028704,0.01691,0.008152,-0.0544,0.034995,0.028749,1
-0.021989,-0.084671,0.002666,0.052792,0.026462,0.025174,-0.081545,-0.027198,0.056366,-0.050821,-0.000185,-0.038895,0.009367,-0.049568,-0.010705,-0.008175,-0.0048,0.088266,0.05596,0.025492,0.017146,-0.008831,-0.020825,-0.057063,-0.046473,-0.026043,-0.018327,0.002486,0.014243,0.018924,1
0.007385,0.024624,-0.024245,0.029905,0.003303,0.003616,0.002656,-0.015014,0.013905,0.029145,0.011461,-0.019814,0.026834,-0.036631,-0.022241,-0.001476,-0.005344,0.030597,-0.003627,-0.010411,0.044309,-0.056788,0.048225,0.015175,0.033444,-0.00167,0.046119,0.021457,0.022322,0.021397,1
-0.005671,-0.102912,0.021761,0.119087,0.054608,0.004842,-0.066551,-0.056016,-0.010386,-0.074274,0.036163,-0.049451,0.111874,-0.083143,0.001884,0.003375,0.023334,0.013552,0.010102,0.001596,-0.00941,0.075224,-0.011567,0.039265,-0.007733,-0.048754,-0.063703,0.017112,-0.001582,-0.008648,1
-0.025018,0.043589,-0.016905,0.010241,0.019615,0.0525,-0.020625,-0.020035,-0.000117,0.022057,0.035778,0.041375,0.038377,0.039719,0.01999,-0.025146,0.00223,0.04189,-0.027185,-0.037828,0.087772,-0.026146,0.042625,-0.009628,0.021916,0.002973,-0.000869,-0.019911,-0.014593,-0.023064,1
-0.025728,-0.027141,0.018284,-0.001685,0.011206,0.027809,0.062401,0.048656,0.002204,-0.00706,-0.023111,-0.016728,0.002774,-0.008446,-0.019571,0.024223,0.012972,0.043712,-0.013852,-0.018971,0.035903,-0.029922,0.055077,-0.014479,0.019101,0.024588,0.016163,0.043954,0.009966,-0.013931,1
